Elapsed time,/app/author/info2,/app/banner/meet/mytab,/app/collection/info,/app/comment/titleEpisodeInfo2,/app/episode/info/v3,/app/episode/list/v3,/app/episode/motiontoonList/download,/app/favorite/add,/app/favorite/totalList2,/app/favorite/totalRemove,/app/getHotWordNew,/app/home/card2,/app/home/menu/detail,/app/home/menu/module/more,/app/home4,/app/member/id/login,/app/member/phoneNumber/get,/app/myComics/everyoneWatching,/app/myFavorite2,/app/rsakey/get,/app/setup/getAlarmInfo,/app/setup/getEmailAlarmInfo,/app/setup/localPushInfo,/app/setup/setAlarmInfo,/app/shareLog,/app/starScore/getMy,/app/starScore/set,/app/title/info2,/app/title/list2,/app/title/ranking2,/app/title/recommend2,/v1/comment/detail,/v1/comment_reply,/v1/title/$titleno/episode/$episodeno/like,/v1/title/like/count,/v2/comment,ªÒ»°º”√‹encpw
14:45:19.0,2491.6792452830177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:19.500,2445.8275862068967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:20.0,2412.315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:20.500,2420.9615384615395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:21.0,2442.5238095238105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:21.500,2365.9714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:22.0,2561.794871794871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:22.500,2387.425531914894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:23.0,2474.6923076923076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:23.500,2485.730769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:24.0,2694.5151515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:24.500,2535.9056603773583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:25.0,2608.7619047619055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:25.500,2623.25641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:26.0,2463.5333333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:26.500,2448.1785714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:27.0,2550.212121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:27.500,2587.848484848485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:28.0,2679.0943396226417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:28.500,2526.7352941176464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:29.0,2537.000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:29.500,2508.025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:30.0,2490.264705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:30.500,2590.405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:31.0,2403.145454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:31.500,2506.305555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:32.0,2349.6176470588234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:32.500,2589.3513513513512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:33.0,2524.4358974358975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:33.500,2491.5555555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:34.0,2462.249999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:34.500,2283.1333333333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:35.0,2533.2758620689656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:35.500,2505.5526315789475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:36.0,2421.90909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:36.500,2528.0754716981137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:37.0,2339.958333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:37.500,2690.450980392157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:38.0,2388.3571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:38.500,2445.193548387097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:39.0,2669.903846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:39.500,2561.4749999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:40.0,2557.7391304347825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:40.500,2320.851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:41.0,2461.6666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:41.500,2535.7272727272725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:42.0,2582.3749999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:42.500,2560.0000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:43.0,2751.464285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:43.500,2524.48780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:44.0,2422.4897959183672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:44.500,2481.6842105263163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:45.0,2520.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:45.500,2534.6486486486488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:46.0,2404.3902439024387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:46.500,2532.1842105263163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:47.0,2511.864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:47.500,2666.9444444444443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:48.0,2528.6600000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:48.500,2730.407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:49.0,2523.450980392157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:49.500,2382.818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:50.0,2606.235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:50.500,2686.404761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:51.0,2398.6724137931024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:51.500,2326.1428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:52.0,2671.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:52.500,2525.233333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:53.0,2564.4594594594596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:53.500,2765.3928571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:54.0,2691.0806451612902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:54.500,2706.085714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:55.0,2691.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:55.500,2522.3142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:56.0,2829.3939393939395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:56.500,2611.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:57.0,2743.153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:57.500,2715.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:58.0,2737.7749999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:58.500,2566.9555555555567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:59.0,2539.483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:59.500,2579.527777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:00.0,2566.0465116279065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:00.500,2598.0833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:01.0,2508.1627906976746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:01.500,2632.3333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:02.0,2584.3513513513512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:02.500,2528.4666666666662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:03.0,2599.487804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:03.500,2282.7872340425533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:04.0,2609.030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:04.500,2531.1481481481487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:05.0,2537.4615384615386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:05.500,2641.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:06.0,2731.6279069767447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:06.500,2592.813953488371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:07.0,2563.5588235294113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:07.500,2463.28947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:08.0,2408.8749999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:08.500,2470.3333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:09.0,2715.4054054054054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:09.500,2508.14705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:10.0,2562.060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:10.500,2649.3863636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:11.0,2705.136363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:11.500,2643.4999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:12.0,2542.5945945945946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:12.500,2536.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:13.0,2586.6176470588234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:13.500,2651.652173913044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:14.0,2613.4888888888895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:14.500,2540.4117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:15.0,2570.2285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:15.500,2443.641509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:16.0,2470.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:16.500,2534.1803278688535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:17.0,2309.809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:17.500,2437.250000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:18.0,2555.0967741935483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:18.500,2515.181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:19.0,2591.3333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:19.500,2774.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:20.0,2944.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:20.500,2564.3823529411766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:21.0,2495.8974358974365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:21.500,2585.8139534883717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:22.0,2576.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:22.500,2422.5749999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:23.0,2672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:23.500,2521.5813953488387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:24.0,2426.5128205128203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:24.500,2614.7692307692305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:25.0,2494.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:25.500,2498.9767441860463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:26.0,2805.1111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:26.500,2740.48275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:27.0,2789.867924528302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:27.500,2733.1470588235293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:28.0,2589.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:28.500,2632.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:29.0,2678.684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:29.500,2659.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:30.0,2692.860465116279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:30.500,2495.688888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:31.0,2578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:31.500,2829.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:32.0,2618.176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:32.500,2475.4999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:33.0,2781.6585365853657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:33.500,2659.093023255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:34.0,2517.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:34.500,2787.458333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:35.0,2690.770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:35.500,2594.6923076923076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:36.0,2645.162162162162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:36.500,2425.122807017544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:37.0,2593.3030303030305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:37.500,2405.523809523809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:38.0,2579.264150943396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:38.500,2447.619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:39.0,2563.6666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:39.500,2669.448979591836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:40.0,2516.500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:40.500,2492.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:41.0,2307.9354838709673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:41.500,2629.8055555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:42.0,2694.1960784313724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:42.500,2508.6315789473683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:43.0,2780.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:43.500,2537.609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:44.0,2433.7894736842104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:44.500,2557.2040816326517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:45.0,2528.6666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:45.500,2476.4411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:46.0,2555.242424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:46.500,2624.9024390243903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:47.0,2567.2105263157896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:47.500,2681.0227272727275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:48.0,2550.676470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:48.500,2700.897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:49.0,2540.6285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:49.500,2602.9534883720935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:50.0,2712.4358974358975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:50.500,2358.1636363636358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:51.0,2319.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:51.500,2614.9117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:52.0,2412.3846153846157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:52.500,2334.749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:53.0,2504.7380952380954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:53.500,2693.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:54.0,2758.7179487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:54.500,2654.2571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:55.0,2454.051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:55.500,2673.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:56.0,2649.342105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:56.500,2682.181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:57.0,2538.4473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:57.500,2653.487804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:58.0,2462.745098039215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:58.500,2580.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:59.0,2634.923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:59.500,2432.9148936170213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:00.0,2513.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:00.500,2594.5714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:01.0,2566.9756097560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:01.500,2573.173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:02.0,2518.342105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:02.500,2585.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:03.0,2784.7272727272725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:03.500,2604.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:04.0,2625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:04.500,2608.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:05.0,2528.1666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:05.500,2435.259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:06.0,2585.607142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:06.500,2571.7368421052633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:07.0,2580.722222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:07.500,2841.5961538461543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:08.0,2689.1020408163267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:08.500,2465.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:09.0,2388.461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:09.500,2480.3142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:10.0,2415.6444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:10.500,2590.0833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:11.0,2639.1694915254243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
